behavior_id,user_id,merchant_id,merchant_area,merchant_avg_price,merchant_score,merchant_scene,behavior_type,behavior_time,amount,rating,review_content
B16875,U1474,M0108,娄星区,82,4.1,周末早餐,下单,2025-11-29 09:20:15,86.83,,
B16876,U1474,M0122,娄星区,58,3.5,夜宵,收藏,2025-11-28 03:13:15,,,
B16877,U1474,M0403,娄星区,59,4.4,工作日午餐,收藏,2025-12-04 16:10:15,,,
B16878,U1474,M0376,娄星区,50,3.6,周末聚餐,收藏,2025-12-18 20:52:15,,,
B16879,U1475,M0276,涟源市,60,4.1,学生早餐,收藏,2026-01-01 18:54:15,,,
B16880,U1475,M0117,涟源市,92,4.7,周末早餐,评价,2026-01-18 15:53:15,,4.8,环境干净
B16881,U1475,M0484,涟源市,35,4.5,学生早餐,浏览,2026-01-27 18:56:15,,,
B16882,U1475,M0276,涟源市,60,4.1,学生早餐,收藏,2026-01-28 17:33:15,,,
B16883,U1475,M0253,涟源市,53,3.8,亲子聚餐,浏览,2025-11-10 14:16:15,,,
B16884,U1475,M0484,涟源市,35,4.5,学生早餐,下单,2025-12-24 16:52:15,37.05,,
B16885,U1475,M0400,涟源市,60,4.7,朋友聚会,收藏,2025-11-15 13:55:15,,,
B16886,U1475,M0461,涟源市,65,4.3,下午茶,下单,2026-01-22 22:24:15,72.3,,
B16887,U1475,M0253,涟源市,53,3.8,亲子聚餐,浏览,2025-11-15 15:33:15,,,
B16888,U1475,M0470,涟源市,25,4.1,学生午餐,收藏,2025-12-01 14:33:15,,,
B16889,U1476,M0384,娄星区,12,4.2,学生早餐,浏览,2026-01-27 03:10:15,,,
B16890,U1476,M0061,娄星区,59,4.6,周末聚餐,浏览,2025-11-11 03:25:15,,,
B16891,U1476,M0061,娄星区,59,4.6,周末聚餐,收藏,2026-01-10 06:21:15,,,
B16892,U1476,M0189,娄星区,15,3.8,工作日早餐,浏览,2026-01-07 10:13:15,,,
B16893,U1476,M0126,娄星区,19,4.1,学生夜宵,下单,2025-12-19 04:36:15,18.36,,
B16894,U1476,M0250,娄星区,64,3.5,周末聚餐,下单,2026-01-20 20:04:15,68.49,,
B16895,U1476,M0145,娄星区,15,4.6,工作日早餐,浏览,2025-12-09 10:51:15,,,
B16896,U1476,M0498,娄星区,50,3.8,情侣约会,下单,2026-01-27 12:28:15,57.72,,
B16897,U1476,M0122,娄星区,58,3.5,夜宵,下单,2026-01-06 00:01:15,60.43,,
B16898,U1476,M0446,娄星区,56,4.2,夜宵,下单,2025-12-20 01:49:15,60.62,,
B16899,U1476,M0316,娄星区,25,3.8,工作日早餐,下单,2025-12-17 04:32:15,21.57,,
B16900,U1476,M0385,娄星区,65,4.3,学生用餐,评价,2025-12-05 05:10:15,,3.8,值得推荐
B16901,U1476,M0483,娄星区,60,3.8,周末午餐,浏览,2025-12-14 11:37:15,,,
B16902,U1476,M0391,娄星区,12,4.5,学生早餐,评价,2026-01-05 15:22:15,,4.5,性价比高 菜品新鲜
B16903,U1476,M0128,娄星区,15,3.6,工作日早餐,收藏,2025-11-29 12:56:15,,,
B16904,U1477,M0154,新化县,50,4.0,工作日晚餐,收藏,2026-01-29 12:21:15,,,
B16905,U1477,M0325,新化县,50,3.9,周末聚餐,下单,2026-01-20 09:48:15,56.55,,
B16906,U1477,M0154,新化县,50,4.0,工作日晚餐,浏览,2025-12-08 23:29:15,,,
B16907,U1477,M0378,新化县,30,4.4,下午茶,下单,2026-01-17 19:03:15,34.29,,
B16908,U1477,M0193,新化县,40,3.9,情侣约会,浏览,2026-01-18 12:34:15,,,
B16909,U1477,M0235,新化县,59,4.4,早餐,收藏,2025-12-11 12:42:15,,,
B16910,U1477,M0494,新化县,30,4.2,商务宴请,浏览,2026-01-31 07:17:15,,,
B16911,U1477,M0107,新化县,139,4.5,周末聚餐,浏览,2025-12-18 02:48:15,,,
B16912,U1478,M0185,双峰县,60,4.2,下午茶,下单,2025-11-21 22:33:15,49.56,,
B16913,U1478,M0094,双峰县,40,3.6,户外用餐,收藏,2025-12-06 23:15:15,,,
B16914,U1478,M0397,双峰县,114,4.6,学生晚餐,浏览,2025-11-13 00:48:15,,,
B16915,U1478,M0247,双峰县,59,4.1,亲子聚餐,下单,2026-01-16 03:21:15,60.43,,
B16916,U1478,M0405,双峰县,37,3.7,学生用餐,评价,2026-01-04 09:13:15,,3.6,性价比高 环境干净 味道不错
B16917,U1478,M0057,双峰县,12,4.4,小吃,浏览,2025-11-16 13:55:15,,,
B16918,U1478,M0196,双峰县,67,4.3,工作日午餐,浏览,2025-11-05 10:42:15,,,
B16919,U1478,M0014,双峰县,60,3.9,夜宵,浏览,2026-01-19 09:04:15,,,
B16920,U1478,M0013,双峰县,84,4.4,情侣约会,浏览,2025-12-10 07:16:15,,,
B16921,U1479,M0410,双峰县,60,4.2,工作日午餐,评价,2025-12-29 07:24:15,,4.2,服务态度好
B16922,U1479,M0442,双峰县,50,3.8,夜宵,下单,2025-12-12 01:40:15,59.9,,
B16923,U1479,M0491,双峰县,60,4.5,朋友聚会,下单,2025-11-11 05:05:15,53.11,,
B16924,U1479,M0112,双峰县,66,4.6,周末午餐,收藏,2026-01-04 08:50:15,,,
B16925,U1479,M0499,双峰县,35,4.5,家庭聚餐,收藏,2025-12-24 22:24:15,,,
B16926,U1479,M0217,双峰县,48,4.7,夜宵,收藏,2025-12-17 22:49:15,,,
B16927,U1479,M0173,双峰县,67,4.7,工作日晚餐,浏览,2026-01-20 02:39:15,,,
B16928,U1479,M0458,双峰县,35,4.4,工作日午餐,收藏,2025-12-12 13:32:15,,,
B16929,U1480,M0220,娄星区,12,4.4,学生早餐,收藏,2026-01-15 03:11:15,,,
B16930,U1480,M0030,娄星区,6,4.3,学生早餐,评价,2025-12-06 04:25:15,,3.9,值得推荐 分量足 菜品新鲜
B16931,U1480,M0039,娄星区,57,4.4,工作日午餐,收藏,2026-01-01 05:24:15,,,
B16932,U1480,M0436,娄星区,15,4.7,工作日早餐,下单,2026-01-04 14:25:15,15.27,,
B16933,U1480,M0224,娄星区,80,4.3,商务宴请,收藏,2025-12-12 18:13:15,,,
B16934,U1480,M0194,娄星区,18,4.3,工作日午餐,下单,2026-01-05 04:01:15,19.99,,
B16935,U1480,M0015,娄星区,10,4.7,学生早餐,评价,2025-12-01 22:33:15,,4.6,价格实惠 环境干净
B16936,U1480,M0384,娄星区,12,4.2,学生早餐,收藏,2025-12-04 00:37:15,,,
B16937,U1480,M0042,娄星区,89,4.7,周末聚餐,下单,2025-12-29 08:07:15,92.88,,
B16938,U1480,M0342,娄星区,15,4.3,工作日早餐,浏览,2025-12-13 22:11:15,,,
B16939,U1481,M0099,娄星区,50,3.8,商务宴请,下单,2026-01-15 13:39:15,54.84,,
B16940,U1481,M0309,娄星区,15,4.1,学生用餐,下单,2025-12-04 21:19:15,12.38,,
B16941,U1481,M0167,娄星区,12,4.6,学生早餐,收藏,2026-01-02 05:14:15,,,
B16942,U1481,M0343,娄星区,76,4.3,周末聚餐,浏览,2025-11-11 00:35:15,,,
B16943,U1481,M0251,娄星区,40,4.6,节日聚餐,收藏,2025-11-24 02:00:15,,,
B16944,U1481,M0084,娄星区,50,3.8,家庭聚餐,浏览,2025-11-30 18:39:15,,,
B16945,U1481,M0391,娄星区,12,4.5,学生早餐,下单,2025-12-18 21:39:15,12.17,,
B16946,U1481,M0105,娄星区,15,4.1,学生用餐,下单,2025-11-28 00:21:15,12.95,,
B16947,U1481,M0395,娄星区,60,3.5,节日聚餐,下单,2025-11-05 02:13:15,50.31,,
B16948,U1481,M0327,娄星区,60,4.3,工作日早餐,下单,2025-11-28 05:12:15,57.23,,
B16949,U1481,M0305,娄星区,55,3.8,夜宵,下单,2025-12-19 02:20:15,64.44,,
B16950,U1481,M0459,娄星区,12,4.6,学生早餐,浏览,2025-12-02 10:27:15,,,
B16951,U1481,M0386,娄星区,40,4.8,商务聚餐,收藏,2025-12-02 06:03:15,,,
B16952,U1481,M0275,娄星区,38,4.3,工作日午餐,浏览,2025-11-05 07:44:15,,,
B16953,U1481,M0012,娄星区,50,4.0,周末聚餐,收藏,2026-01-02 18:44:15,,,
B16954,U1482,M0136,双峰县,15,3.8,学生用餐,下单,2025-12-18 15:28:15,15.85,,
B16955,U1482,M0170,双峰县,71,4.3,夜宵,下单,2025-12-18 23:28:15,59.9,,
B16956,U1482,M0165,双峰县,60,3.9,户外用餐,收藏,2025-11-29 08:05:15,,,
B16957,U1482,M0165,双峰县,60,3.9,户外用餐,浏览,2025-11-13 13:08:15,,,
B16958,U1482,M0216,双峰县,40,4.4,周末聚餐,下单,2025-11-28 18:02:15,40.46,,
B16959,U1482,M0131,双峰县,53,4.0,下午茶,浏览,2025-12-07 21:02:15,,,
B16960,U1482,M0170,双峰县,71,4.3,夜宵,收藏,2025-12-15 23:44:15,,,
B16961,U1482,M0158,双峰县,100,4.5,学生午餐,收藏,2025-12-20 08:03:15,,,
B16962,U1482,M0326,双峰县,35,4.7,周末午餐,下单,2026-01-05 16:22:15,41.17,,
B16963,U1482,M0045,双峰县,44,3.9,甜品,收藏,2026-01-12 06:39:15,,,
B16964,U1483,M0168,双峰县,15,3.8,工作日午餐,收藏,2026-01-30 22:04:15,,,
B16965,U1483,M0057,双峰县,15,4.8,学生用餐,收藏,2026-01-30 05:56:15,,,
B16966,U1483,M0216,双峰县,40,4.4,周末聚餐,浏览,2025-12-21 03:04:15,,,
B16967,U1483,M0274,双峰县,71,4.4,学生夜宵,下单,2025-12-31 23:03:15,84.29,,
B16968,U1483,M0028,双峰县,14,3.7,小吃,收藏,2026-01-18 20:41:15,,,
B16969,U1483,M0402,双峰县,30,3.8,情侣约会,浏览,2025-12-03 22:02:15,,,
B16970,U1483,M0493,双峰县,57,3.9,学生早餐,评价,2025-11-12 04:58:15,,3.5,性价比高
B16971,U1483,M0021,双峰县,50,4.4,夜宵,浏览,2025-11-03 05:55:15,,,
B16972,U1483,M0493,双峰县,57,3.9,学生早餐,下单,2026-01-24 04:20:15,63.36,,
B16973,U1483,M0168,双峰县,15,3.8,工作日午餐,收藏,2025-12-07 09:16:15,,,
B16974,U1483,M0491,双峰县,60,4.5,朋友聚会,浏览,2026-01-30 00:41:15,,,
B16975,U1483,M0437,双峰县,64,3.5,亲子聚餐,收藏,2025-11-26 23:22:15,,,
B16976,U1483,M0057,双峰县,12,4.4,小吃,收藏,2025-11-18 00:16:15,,,
B16977,U1483,M0319,双峰县,99,4.5,节日聚餐,评价,2026-01-19 06:50:15,,4.7,环境干净 味道不错
B16978,U1483,M0442,双峰县,50,3.8,夜宵,浏览,2026-01-12 23:42:15,,,
B16979,U1484,M0326,双峰县,35,4.7,周末午餐,下单,2025-11-08 14:41:15,28.24,,
B16980,U1484,M0225,双峰县,20,4.6,学生用餐,浏览,2025-12-10 02:17:15,,,
B16981,U1484,M0447,双峰县,40,4.0,商务聚餐,浏览,2026-01-01 04:52:15,,,
B16982,U1484,M0493,双峰县,57,3.9,学生早餐,浏览,2026-01-28 16:25:15,,,
B16983,U1484,M0425,双峰县,40,4.5,下午茶,浏览,2026-01-25 01:47:15,,,
B16984,U1484,M0188,双峰县,40,3.7,学生早餐,收藏,2026-01-28 08:11:15,,,
B16985,U1484,M0056,双峰县,18,4.4,学生用餐,下单,2025-11-06 07:22:15,15.89,,
B16986,U1484,M0486,双峰县,54,4.0,工作日早餐,下单,2025-12-05 04:32:15,59.53,,
B16987,U1484,M0056,双峰县,18,4.4,学生用餐,下单,2026-01-24 02:09:15,15.86,,
B16988,U1485,M0470,冷水江市,58,3.9,商务聚餐,浏览,2025-12-24 23:25:15,,,
B16989,U1485,M0439,冷水江市,141,4.6,节日聚餐,浏览,2025-11-09 04:28:15,,,
B16990,U1485,M0467,冷水江市,35,3.7,学生夜宵,浏览,2025-11-04 15:06:15,,,
B16991,U1485,M0463,冷水江市,30,3.5,家庭聚餐,浏览,2026-01-03 16:05:15,,,
B16992,U1485,M0404,冷水江市,74,4.7,周末晚餐,下单,2026-01-29 14:20:15,61.61,,
B16993,U1485,M0204,冷水江市,28,4.5,夜宵,浏览,2026-01-31 02:36:15,,,
B16994,U1485,M0147,冷水江市,35,4.8,周末晚餐,评价,2025-12-27 13:48:15,,4.6,价格实惠
B16995,U1485,M0314,冷水江市,50,4.4,外卖,下单,2025-11-09 17:54:15,53.51,,
B16996,U1485,M0204,冷水江市,28,4.5,夜宵,下单,2026-01-26 10:15:15,29.68,,
B16997,U1486,M0324,冷水江市,68,4.7,工作日晚餐,收藏,2025-12-21 06:33:15,,,
B16998,U1486,M0479,冷水江市,39,4.3,学生夜宵,浏览,2025-11-24 10:11:15,,,
B16999,U1486,M0206,冷水江市,60,4.6,工作日晚餐,收藏,2025-11-21 19:03:15,,,
B17000,U1486,M0068,冷水江市,95,4.5,下午茶,浏览,2025-12-28 14:30:15,,,
B17001,U1486,M0467,冷水江市,35,3.7,学生夜宵,收藏,2025-12-12 06:53:15,,,
B17002,U1486,M0489,冷水江市,35,4.6,周末早餐,下单,2025-11-10 08:04:15,30.95,,
B17003,U1486,M0486,冷水江市,34,4.0,家庭聚餐,下单,2025-11-29 01:29:15,33.98,,
B17004,U1486,M0382,冷水江市,52,4.3,商务宴请,评价,2025-11-30 00:01:15,,4.1,性价比高 菜品新鲜 环境干净
B17005,U1486,M0318,冷水江市,83,4.6,商务聚餐,收藏,2025-12-25 10:06:15,,,
B17006,U1486,M0073,冷水江市,80,4.3,学生夜宵,下单,2026-01-03 10:56:15,76.37,,
B17007,U1487,M0179,新化县,51,3.8,工作日晚餐,收藏,2025-11-06 22:35:15,,,
B17008,U1487,M0236,新化县,50,3.8,夜宵,收藏,2025-11-30 19:28:15,,,
B17009,U1487,M0322,新化县,40,4.3,商务宴请,浏览,2025-11-08 14:40:15,,,
B17010,U1487,M0179,新化县,51,3.8,工作日晚餐,收藏,2025-11-25 11:28:15,,,
B17011,U1487,M0303,新化县,64,4.5,工作日早餐,浏览,2025-12-11 16:34:15,,,
B17012,U1487,M0410,新化县,10,4.5,学生早餐,收藏,2025-11-19 19:03:15,,,
B17013,U1487,M0067,新化县,55,3.8,朋友聚会,浏览,2026-01-28 22:53:15,,,
B17014,U1487,M0423,新化县,48,4.6,周末聚餐,浏览,2025-12-15 07:45:15,,,
B17015,U1488,M0168,双峰县,15,4.5,工作日午餐,下单,2025-11-06 22:26:15,15.42,,
B17016,U1488,M0131,双峰县,53,4.0,下午茶,浏览,2025-12-06 11:49:15,,,
B17017,U1488,M0136,双峰县,15,3.8,学生用餐,浏览,2025-12-10 00:29:15,,,
B17018,U1488,M0148,双峰县,54,3.9,商务宴请,浏览,2026-01-28 15:08:15,,,
B17019,U1488,M0158,双峰县,100,4.5,学生午餐,下单,2026-01-24 15:49:15,95.71,,
B17020,U1488,M0170,双峰县,71,4.3,夜宵,下单,2025-12-04 20:33:15,62.74,,
B17021,U1488,M0252,双峰县,44,3.9,工作日午餐,浏览,2026-01-27 03:30:15,,,
B17022,U1488,M0425,双峰县,40,4.5,下午茶,收藏,2026-01-01 16:12:15,,,
B17023,U1488,M0170,双峰县,71,4.3,夜宵,下单,2026-01-29 02:34:15,77.89,,
B17024,U1488,M0170,双峰县,71,4.3,夜宵,下单,2025-11-22 15:05:15,77.56,,
B17025,U1488,M0035,双峰县,56,3.6,周末聚餐,浏览,2025-11-10 22:21:15,,,
B17026,U1488,M0177,双峰县,48,4.2,学生夜宵,下单,2025-11-05 20:02:15,51.12,,
B17027,U1488,M0217,双峰县,48,4.7,夜宵,下单,2026-01-30 22:03:15,52.33,,
B17028,U1488,M0434,双峰县,60,4.3,户外用餐,下单,2026-01-01 06:52:15,61.9,,
B17029,U1489,M0217,双峰县,48,4.7,夜宵,浏览,2026-01-15 09:48:15,,,
B17030,U1489,M0319,双峰县,99,4.5,节日聚餐,下单,2025-12-27 17:41:15,89.67,,
B17031,U1489,M0196,双峰县,67,4.3,工作日午餐,收藏,2025-11-27 06:51:15,,,
B17032,U1489,M0274,双峰县,71,4.4,学生夜宵,收藏,2026-01-07 15:46:15,,,
B17033,U1489,M0148,双峰县,54,3.9,商务宴请,浏览,2025-12-25 11:57:15,,,
B17034,U1489,M0473,双峰县,57,4.4,情侣约会,下单,2025-12-13 13:35:15,50.07,,
B17035,U1489,M0132,双峰县,28,3.7,工作日午餐,评价,2025-12-15 05:15:15,,3.3,价格实惠 菜品新鲜 性价比高
B17036,U1489,M0136,双峰县,15,3.8,学生用餐,浏览,2026-01-07 01:27:15,,,
B17037,U1490,M0104,新化县,61,4.2,周末晚餐,收藏,2026-01-20 18:45:15,,,
B17038,U1490,M0222,新化县,70,4.7,外卖,收藏,2025-12-20 05:38:15,,,
B17039,U1490,M0370,新化县,60,4.2,周末午餐,浏览,2025-11-12 17:04:15,,,
B17040,U1490,M0340,新化县,40,4.4,周末聚餐,浏览,2025-11-07 16:41:15,,,
B17041,U1490,M0350,新化县,16,4.1,学生早餐,下单,2025-11-02 08:56:15,17.08,,
B17042,U1490,M0325,新化县,50,3.9,周末聚餐,浏览,2025-11-13 19:25:15,,,
B17043,U1490,M0495,新化县,80,4.6,外卖,下单,2026-01-13 12:45:15,74.55,,
B17044,U1490,M0484,新化县,35,4.4,学生午餐,浏览,2026-01-05 12:31:15,,,
B17045,U1490,M0398,新化县,50,4.5,周末聚餐,浏览,2025-11-30 13:18:15,,,
B17046,U1490,M0481,新化县,35,4.3,户外用餐,下单,2025-12-11 18:58:15,34.56,,
B17047,U1490,M0159,新化县,60,4.3,学生夜宵,浏览,2026-01-25 02:30:15,,,
B17048,U1491,M0454,娄星区,37,4.5,工作日午餐,浏览,2026-01-17 21:36:15,,,
B17049,U1491,M0129,娄星区,12,4.4,学生早餐,浏览,2026-01-04 05:37:15,,,
B17050,U1491,M0336,娄星区,12,4.2,学生早餐,下单,2025-12-29 17:41:15,13.63,,
B17051,U1491,M0105,娄星区,15,4.1,学生用餐,浏览,2026-01-22 09:10:15,,,
B17052,U1491,M0003,娄星区,7,4.3,学生早餐,浏览,2026-01-01 20:08:15,,,
B17053,U1491,M0116,娄星区,50,3.8,夜宵,下单,2026-01-13 03:01:15,46.67,,
B17054,U1491,M0099,娄星区,50,3.8,商务宴请,浏览,2025-12-14 00:58:15,,,
B17055,U1491,M0127,娄星区,35,4.2,下午茶,收藏,2025-11-15 05:47:15,,,
B17056,U1491,M0418,娄星区,48,3.7,亲子聚餐,浏览,2025-11-15 12:01:15,,,
B17057,U1492,M0147,冷水江市,35,4.8,周末晚餐,下单,2025-11-11 07:35:15,35.66,,
B17058,U1492,M0020,冷水江市,15,4.0,学生晚餐,浏览,2026-01-27 01:49:15,,,
B17059,U1492,M0300,冷水江市,53,4.5,朋友聚会,浏览,2026-01-20 16:36:15,,,
B17060,U1492,M0206,冷水江市,60,4.6,工作日晚餐,下单,2025-11-27 05:53:15,64.32,,
B17061,U1492,M0473,冷水江市,50,4.0,周末聚餐,下单,2025-12-20 08:00:15,42.75,,
B17062,U1492,M0335,冷水江市,35,4.8,学生午餐,浏览,2025-11-23 21:05:15,,,
B17063,U1492,M0330,冷水江市,52,4.7,工作日午餐,浏览,2025-11-13 22:38:15,,,
B17064,U1492,M0245,冷水江市,50,4.3,户外用餐,浏览,2025-12-13 19:25:15,,,
B17065,U1492,M0206,冷水江市,60,4.6,工作日晚餐,下单,2025-12-14 19:26:15,70.48,,
B17066,U1492,M0335,冷水江市,35,4.8,学生午餐,浏览,2025-12-25 18:21:15,,,
B17067,U1492,M0097,冷水江市,60,3.9,外卖,收藏,2025-11-04 06:36:15,,,
B17068,U1492,M0068,冷水江市,95,4.5,下午茶,浏览,2025-11-10 04:48:15,,,
B17069,U1492,M0062,冷水江市,66,3.6,下午茶,收藏,2026-01-13 23:21:15,,,
B17070,U1492,M0073,冷水江市,80,4.3,学生夜宵,收藏,2025-12-12 07:29:15,,,
B17071,U1492,M0245,冷水江市,50,4.3,户外用餐,下单,2025-12-20 09:53:15,48.89,,
B17072,U1493,M0416,双峰县,50,3.9,学生早餐,收藏,2025-12-02 07:11:15,,,
B17073,U1493,M0413,双峰县,54,4.6,商务聚餐,下单,2025-11-10 21:02:15,53.03,,
B17074,U1493,M0056,双峰县,18,4.4,学生用餐,下单,2025-12-16 16:57:15,18.09,,
B17075,U1493,M0328,双峰县,80,4.6,学生午餐,收藏,2025-11-18 21:38:15,,,
B17076,U1493,M0026,双峰县,20,4.5,午餐,浏览,2025-11-20 02:01:15,,,
B17077,U1493,M0234,双峰县,48,3.8,学生用餐,浏览,2025-12-16 18:25:15,,,
B17078,U1493,M0410,双峰县,60,4.2,工作日午餐,浏览,2025-11-18 18:06:15,,,
B17079,U1493,M0328,双峰县,80,4.6,学生午餐,下单,2025-12-21 21:53:15,92.34,,
B17080,U1493,M0311,双峰县,50,4.6,学生夜宵,浏览,2025-12-16 13:14:15,,,
B17081,U1493,M0069,双峰县,15,4.8,工作日午餐,下单,2025-11-26 15:06:15,14.61,,
B17082,U1493,M0135,双峰县,40,3.7,学生夜宵,收藏,2025-11-16 08:33:15,,,
B17083,U1493,M0381,双峰县,29,4.4,学生用餐,收藏,2026-01-06 00:26:15,,,
B17084,U1493,M0247,双峰县,59,4.1,亲子聚餐,收藏,2026-01-20 19:58:15,,,
B17085,U1493,M0302,双峰县,28,4.6,外卖,浏览,2025-11-16 14:40:15,,,
B17086,U1493,M0473,双峰县,57,4.4,情侣约会,浏览,2025-11-13 21:06:15,,,
B17087,U1494,M0499,双峰县,35,4.5,家庭聚餐,下单,2026-01-20 10:34:15,30.38,,
B17088,U1494,M0489,双峰县,35,4.6,工作日午餐,下单,2025-11-02 17:42:15,35.65,,
B17089,U1494,M0252,双峰县,44,3.9,工作日午餐,收藏,2025-12-08 17:27:15,,,
B17090,U1494,M0196,双峰县,67,4.3,工作日午餐,收藏,2025-11-05 22:18:15,,,
B17091,U1494,M0024,双峰县,60,4.1,夜宵,下单,2026-01-20 12:37:15,70.81,,
B17092,U1494,M0405,双峰县,37,3.7,学生用餐,收藏,2025-11-29 23:55:15,,,
B17093,U1494,M0405,双峰县,37,3.7,学生用餐,浏览,2026-01-07 01:05:15,,,
B17094,U1494,M0216,双峰县,40,4.4,周末聚餐,下单,2026-01-07 08:55:15,33.84,,
B17095,U1494,M0196,双峰县,67,4.3,工作日午餐,浏览,2025-11-05 22:32:15,,,
B17096,U1494,M0431,双峰县,34,3.8,商务宴请,浏览,2025-12-01 14:30:15,,,
B17097,U1494,M0349,双峰县,30,4.7,夜宵,浏览,2025-12-10 00:30:15,,,
B17098,U1494,M0470,双峰县,59,4.4,学生用餐,评价,2025-11-17 21:29:15,,3.9,值得推荐
B17099,U1494,M0103,双峰县,100,4.4,节日聚餐,收藏,2025-11-26 22:39:15,,,
B17100,U1494,M0490,双峰县,48,3.9,周末聚餐,下单,2025-11-14 17:54:15,45.67,,
B17101,U1495,M0284,娄星区,12,4.2,学生早餐,下单,2025-12-19 18:25:15,13.91,,
B17102,U1495,M0169,娄星区,22,4.0,工作日早餐,下单,2025-12-16 15:21:15,19.24,,
B17103,U1495,M0464,娄星区,43,3.6,家庭聚餐,浏览,2026-01-17 20:02:15,,,
B17104,U1495,M0145,娄星区,15,4.6,工作日早餐,下单,2025-12-10 05:47:15,12.19,,
B17105,U1495,M0012,娄星区,51,3.6,周末聚餐,收藏,2026-01-13 17:57:15,,,
B17106,U1495,M0240,娄星区,15,3.9,工作日早餐,浏览,2026-01-06 07:16:15,,,
B17107,U1495,M0392,娄星区,20,4.7,学生夜宵,浏览,2026-01-01 00:07:15,,,
B17108,U1495,M0101,娄星区,64,4.7,夜宵,下单,2025-11-12 14:06:15,70.11,,
B17109,U1495,M0126,娄星区,19,4.1,学生夜宵,收藏,2026-01-15 18:06:15,,,
B17110,U1495,M0101,娄星区,64,4.7,夜宵,评价,2025-12-01 05:08:15,,4.2,菜品新鲜 值得推荐
B17111,U1495,M0089,娄星区,65,4.2,学生用餐,浏览,2025-12-10 00:31:15,,,
B17112,U1496,M0051,冷水江市,35,3.6,工作日晚餐,收藏,2026-01-04 19:15:15,,,
B17113,U1496,M0005,冷水江市,30,4.1,学生午餐,浏览,2025-11-17 21:47:15,,,
B17114,U1496,M0191,冷水江市,40,4.8,周末晚餐,下单,2026-01-28 03:34:15,40.05,,
B17115,U1496,M0498,冷水江市,50,3.9,周末早餐,评价,2025-11-27 04:06:15,,3.5,性价比高 味道不错
B17116,U1496,M0429,冷水江市,66,4.4,周末晚餐,浏览,2025-12-28 01:03:15,,,
B17117,U1496,M0366,冷水江市,30,4.3,夜宵,浏览,2025-11-22 00:23:15,,,
B17118,U1496,M0178,冷水江市,62,4.3,学生午餐,下单,2025-12-04 07:23:15,72.84,,
B17119,U1496,M0330,冷水江市,52,4.7,工作日午餐,浏览,2026-01-25 12:52:15,,,
B17120,U1496,M0195,冷水江市,60,3.9,户外用餐,下单,2025-11-21 02:49:15,48.28,,
B17121,U1496,M0347,冷水江市,75,4.4,周末晚餐,下单,2025-11-17 08:13:15,89.38,,
B17122,U1496,M0140,冷水江市,119,4.6,下午茶,下单,2026-01-05 14:01:15,114.79,,
B17123,U1497,M0009,娄星区,15,3.9,学生早餐,浏览,2025-12-27 11:21:15,,,
B17124,U1497,M0296,娄星区,47,4.7,工作日午餐,浏览,2025-11-25 17:35:15,,,
B17125,U1497,M0060,娄星区,64,3.9,学生用餐,下单,2025-12-28 14:29:15,59.87,,
B17126,U1497,M0143,娄星区,25,4.1,工作日早餐,下单,2025-12-12 15:24:15,22.57,,
B17127,U1497,M0284,娄星区,12,4.2,学生早餐,评价,2025-12-29 11:01:15,,4.1,分量足 值得推荐
B17128,U1497,M0384,娄星区,12,4.2,学生早餐,浏览,2026-01-13 11:07:15,,,
B17129,U1497,M0118,娄星区,67,4.4,工作日午餐,下单,2026-01-18 13:36:15,54.01,,
B17130,U1497,M0015,娄星区,10,4.7,学生早餐,下单,2025-12-21 17:28:15,9.63,,
B17131,U1497,M0050,娄星区,13,4.4,工作日早餐,评价,2026-01-19 08:39:15,,4.4,分量足 价格实惠 值得推荐
B17132,U1497,M0030,娄星区,6,4.3,学生早餐,评价,2025-11-12 08:28:15,,4.5,值得推荐 味道不错 服务态度好
B17133,U1497,M0116,娄星区,50,3.8,夜宵,下单,2025-11-02 13:02:15,50.55,,
B17134,U1498,M0381,双峰县,29,4.4,学生用餐,浏览,2025-11-25 20:20:15,,,
B17135,U1498,M0057,双峰县,12,4.4,小吃,浏览,2025-12-23 03:41:15,,,
B17136,U1498,M0442,双峰县,50,3.8,夜宵,收藏,2025-12-11 14:43:15,,,
B17137,U1498,M0442,双峰县,50,3.8,夜宵,评价,2025-11-07 12:21:15,,4.3,价格实惠
B17138,U1498,M0185,双峰县,60,4.2,下午茶,浏览,2025-11-18 00:37:15,,,
B17139,U1498,M0493,双峰县,57,3.9,学生早餐,下单,2026-01-14 20:47:15,64.5,,
B17140,U1498,M0377,双峰县,35,3.5,工作日晚餐,浏览,2025-12-22 18:08:15,,,
B17141,U1498,M0260,双峰县,50,4.8,学生午餐,下单,2026-01-30 03:58:15,40.07,,
B17142,U1498,M0416,双峰县,50,3.9,学生早餐,浏览,2025-12-16 13:00:15,,,
B17143,U1498,M0416,双峰县,50,3.9,学生早餐,浏览,2025-12-17 12:57:15,,,
B17144,U1498,M0247,双峰县,59,4.1,亲子聚餐,下单,2026-01-05 08:11:15,58.66,,
B17145,U1498,M0278,双峰县,45,4.6,工作日早餐,浏览,2026-01-18 09:21:15,,,
